iter	RMSE
1665	2.127552195
1666	2.127252339
1667	2.127128417
1668	2.127056985
1669	2.126932449
1670	2.126584327
1671	2.126310957
1672	2.126111527
1673	2.125972123
1674	2.125759696
1675	2.125417454
1676	2.125090378
1677	2.124992047
1678	2.124662583
1679	2.124570724
1680	2.124418602
1681	2.12425778
1682	2.124097061
1683	2.1239332
1684	2.123819192
1685	2.123630091
1686	2.123505439
1687	2.123094311
1688	2.12274929
1689	2.122691819
1690	2.122527902
1691	2.122418392
1692	2.122226346
1693	2.121890251
1694	2.121742634
1695	2.121626376
1696	2.121410093
1697	2.121182204
1698	2.120960436
1699	2.120868975
1700	2.120624516
1701	2.120494306
1702	2.120384064
1703	2.120237845
1704	2.120090172
1705	2.119871627
1706	2.119711351
1707	2.119652337
1708	2.119458341
1709	2.119351682
1710	2.119165433
1711	2.119070168
1712	2.118956509
1713	2.118852457
1714	2.118709502
1715	2.118568808
1716	2.118480626
1717	2.118319139
1718	2.118205621
1719	2.117980822
1720	2.117826346
1721	2.117664724
1722	2.117496282
1723	2.117299778
1724	2.11716394
1725	2.116850675
1726	2.116544292
1727	2.116278253
1728	2.116193806
1729	2.116048498
1730	2.115832739
1731	2.115798122
1732	2.115649765
1733	2.115239197
1734	2.114957721
1735	2.114881801
1736	2.114689112
1737	2.114573049
1738	2.114443111
1739	2.114334439
1740	2.114145547
1741	2.113757472
1742	2.113603404
1743	2.113483912
1744	2.113371294
1745	2.113167912
1746	2.113072248
1747	2.112952674
1748	2.112857787
1749	2.112762372
1750	2.112674483
1751	2.112407005
1752	2.112289544
1753	2.112027073
1754	2.11189416
1755	2.111762247
1756	2.111662483
1757	2.111588858
1758	2.111507057
1759	2.111387683
1760	2.111237838
1761	2.11106389
1762	2.111047462
1763	2.110895004
1764	2.110846276
1765	2.110687515
1766	2.110606448
1767	2.110506383
1768	2.110119963
1769	2.109975608
1770	2.109871506
1771	2.10976753
1772	2.109511415
1773	2.109410946
1774	2.109328453
1775	2.109247715
1776	2.109079993
1777	2.108987631
1778	2.108775528
1779	2.108650896
1780	2.108640092
1781	2.108270714
1782	2.108200794
1783	2.10811863
1784	2.10798277
1785	2.107887359
1786	2.107801207
1787	2.107579243
1788	2.10741032
1789	2.107185841
1790	2.107066515
1791	2.106958561
1792	2.106628871
1793	2.106540682
1794	2.10646393
1795	2.106453048
1796	2.106116497
1797	2.106019845
1798	2.105888612
1799	2.105598259
1800	2.105437302
1801	2.105337037
1802	2.105253933
1803	2.105176906
1804	2.104897698
1805	2.104801671
1806	2.104625919
1807	2.104581905
1808	2.104418097
1809	2.104362015
1810	2.104280034
1811	2.104185806
1812	2.103976313
1813	2.103813295
1814	2.10367898
1815	2.103607912
1816	2.103520732
1817	2.103237315
1818	2.103198389
1819	2.103072364
1820	2.10298612
1821	2.102741105
1822	2.102456188
1823	2.102377813
1824	2.102300554
1825	2.102223291
1826	2.102041601
1827	2.101971459
1828	2.101876776
1829	2.101638689
1830	2.101511047
1831	2.101294944
1832	2.101185574
1833	2.101106675
1834	2.100831553
1835	2.100759405
1836	2.10063281
1837	2.10058292
1838	2.100510684
1839	2.100439137
1840	2.100347949
1841	2.100282229
1842	2.10026187
1843	2.100065603
1844	2.099959404
1845	2.099850234
1846	2.099765013
1847	2.099646918
1848	2.099500058
1849	2.099371654
1850	2.099276909
1851	2.099187666
1852	2.099066087
1853	2.098945758
1854	2.098790014
1855	2.098570902
1856	2.098496255
1857	2.098346936
1858	2.098077967
1859	2.097947219
1860	2.097489104
1861	2.097425859
1862	2.097317755
1863	2.09710043
1864	2.096924433
1865	2.096850922
1866	2.096628479
1867	2.096519332
1868	2.09639305
1869	2.096296746
1870	2.096194863
1871	2.095870323
1872	2.095579645
1873	2.095318891
1874	2.095264482
1875	2.095119934
1876	2.095027344
1877	2.094787037
1878	2.094755983
1879	2.094696689
1880	2.094596986
1881	2.094508924
1882	2.094442633
1883	2.094127098
1884	2.093932789
1885	2.09350227
1886	2.093243465
1887	2.093173787
1888	2.093098589
1889	2.093018876
1890	2.092913521
1891	2.092497086
1892	2.092431367
1893	2.092337141
1894	2.092198034
1895	2.092009483
1896	2.091695866
1897	2.091398748
1898	2.091351942
1899	2.091179684
1900	2.090894039
1901	2.090852435
1902	2.090793677
1903	2.090756837
1904	2.090496712
1905	2.090435168
1906	2.090349812
1907	2.090223765
1908	2.090171937
1909	2.090056857
1910	2.089955482
1911	2.089894835
1912	2.0897192
1913	2.089585579
1914	2.089485625
1915	2.089310227
1916	2.089161202
1917	2.089070153
1918	2.088818786
1919	2.088461542
1920	2.088395867
1921	2.088291159
1922	2.088181969
1923	2.088121597
1924	2.087928286
1925	2.087780539
1926	2.087554785
1927	2.087488531
1928	2.087406294
1929	2.08728122
1930	2.087185334
1931	2.087096616
1932	2.087023981
1933	2.086916713
1934	2.086838021
1935	2.086756193
1936	2.086592234
1937	2.086521286
1938	2.086449939
1939	2.086311562
1940	2.086266519
1941	2.086099648
1942	2.086050558
1943	2.085898078
1944	2.085790127
1945	2.085692965
1946	2.085634286
1947	2.085546828
1948	2.085455864
1949	2.085315034
1950	2.085097627
1951	2.08504231
1952	2.084964543
1953	2.084897381
1954	2.084739756
1955	2.084674614
1956	2.084491327
1957	2.084263406
1958	2.084047226
1959	2.083806032
1960	2.083739861
1961	2.083667869
1962	2.083528409
1963	2.083361624
1964	2.083293352
1965	2.083209545
1966	2.082867136
1967	2.082587509
1968	2.08242219
1969	2.082306192
1970	2.082231373
1971	2.082198847
1972	2.082115006
1973	2.081822882
1974	2.08162102
1975	2.081561396
1976	2.081490046
1977	2.081399051
1978	2.081281578
1979	2.081201468
1980	2.081115464
1981	2.080915863
1982	2.080822574
1983	2.08072207
1984	2.080538847
1985	2.080441497
1986	2.080351644
1987	2.080114168
1988	2.079980076
1989	2.079846644
1990	2.079678132
1991	2.079595009
1992	2.079519235
1993	2.079373407
1994	2.079248209
1995	2.07919111
1996	2.078845429
1997	2.078766476
1998	2.078623291
1999	2.078537469
2000	2.07830761
2001	2.078189265
2002	2.077887785
2003	2.077773792
2004	2.07773885
2005	2.077652329
2006	2.077587603
2007	2.077472907
2008	2.077316378
2009	2.077149076
2010	2.077060952
2011	2.076999691
2012	2.076947172
2013	2.076900175
2014	2.076822002
2015	2.076717039
2016	2.076579385
2017	2.076521747
2018	2.076377078
2019	2.076318253
2020	2.076080437
2021	2.075956533
2022	2.075860037
2023	2.075655815
2024	2.075544231
2025	2.075473151
2026	2.075381972
2027	2.075288525
2028	2.075202197
2029	2.075120371
2030	2.07476462
2031	2.074717804
2032	2.074611082
2033	2.07453045
2034	2.074504187
2035	2.07442124
2036	2.074144409
2037	2.074032694
2038	2.073955353
2039	2.073680304
2040	2.073549165
2041	2.073330865
2042	2.07305478
2043	2.072978928
2044	2.072912002
2045	2.072846595
2046	2.072796799
2047	2.072527047
2048	2.072386257
2049	2.072298633
2050	2.072044793
2051	2.071807567
2052	2.071684891
2053	2.071442928
2054	2.07138686
2055	2.071350129
2056	2.071238337
2057	2.071183469
2058	2.071145614
2059	2.071008645
2060	2.070912072
2061	2.07087185
2062	2.070802055
2063	2.070536271
2064	2.070466357
2065	2.0703965
2066	2.070302854
2067	2.070215509
2068	2.07009441
2069	2.070053772
2070	2.069964291
2071	2.069832111
2072	2.069670954
2073	2.06950764
2074	2.069426928
2075	2.069362725
2076	2.069211358
2077	2.069071301
2078	2.068955391
2079	2.068865655
2080	2.068775836
2081	2.068690576
2082	2.068566722
2083	2.06846289
2084	2.068317622
2085	2.068271761
2086	2.068170518
2087	2.067894376
2088	2.067599769
2089	2.067574001
2090	2.067488396
2091	2.067449776
2092	2.067342457
2093	2.0672434
2094	2.067067821
2095	2.066871313
2096	2.06680938
2097	2.066748322
2098	2.066550499
2099	2.066397042
2100	2.066331937
2101	2.066260674
2102	2.066136764
2103	2.066077584
2104	2.066005219
2105	2.065878554
2106	2.065819387
2107	2.065663376
2108	2.065563761
2109	2.065478592
2110	2.065226988
2111	2.065021518
2112	2.064938777
2113	2.064890828
2114	2.064825017
2115	2.064767951
2116	2.064643371
2117	2.064617799
2118	2.06459811
2119	2.064439147
2120	2.064380361
2121	2.064168875
2122	2.06408857
2123	2.063996644
2124	2.063923152
2125	2.063867498
2126	2.063615349
2127	2.063474937
2128	2.063322559
2129	2.063267418
2130	2.063020696
2131	2.062836499
2132	2.062661478
2133	2.062587053
2134	2.062380797
2135	2.062337266
2136	2.062256092
2137	2.062213541
2138	2.062094746
2139	2.061871645
2140	2.061819169
2141	2.061810792
2142	2.061741617
2143	2.06158517
2144	2.061522393
2145	2.061375123
2146	2.061296902
2147	2.061240244
2148	2.061195961
2149	2.061021434
2150	2.060878191
2151	2.060773015
2152	2.060637726
2153	2.060609238
2154	2.060500926
2155	2.060437099
2156	2.060329473
2157	2.060217848
2158	2.060120031
2159	2.060039724
2160	2.059837803
2161	2.059798624
2162	2.059724741
2163	2.059601266
2164	2.059338586
2165	2.059258576
2166	2.059223221
2167	2.059131602
2168	2.058994636
2169	2.058954469
2170	2.058886939
2171	2.058768393
2172	2.058604177
2173	2.05846342
2174	2.058325621
2175	2.058112981
2176	2.057980723
2177	2.057895536
2178	2.057539962
2179	2.057463676
2180	2.057116411
2181	2.057054071
2182	2.056877509
2183	2.056765836
2184	2.056521587
2185	2.056450639
2186	2.056376459
2187	2.056298664
2188	2.056175385
2189	2.055838102
2190	2.05569743
2191	2.055370289
2192	2.055330292
2193	2.055239276
2194	2.055227817
2195	2.055195192
2196	2.05504981
2197	2.055020291
2198	2.054958915
2199	2.054907684
2200	2.054755255
2201	2.054657875
2202	2.054336496
2203	2.054306025
2204	2.0541597
2205	2.054070464
2206	2.053984932
2207	2.053897418
2208	2.053884788
2209	2.053668052
2210	2.05356004
2211	2.053453534
2212	2.053406616
2213	2.053355158
2214	2.053282423
2215	2.053158394
2216	2.053056476
2217	2.052957243
2218	2.052823053
2219	2.052676878
2220	2.052628697
2221	2.052571823
2222	2.052492557
2223	2.052424678
2224	2.052349435
2225	2.052142166
2226	2.052010047
2227	2.051919754
2228	2.051810659
2229	2.051703424
2230	2.051677245
2231	2.051600584
2232	2.051492769
2233	2.051348601
2234	2.051280758
2235	2.051048215
2236	2.050901341
2237	2.050831291
2238	2.050716432
2239	2.05065762
2240	2.050612054
2241	2.050587033
2242	2.050438752
2243	2.049978801
2244	2.049854739
2245	2.049794964
2246	2.049722473
2247	2.049590615
2248	2.049481926
2249	2.049338881
2250	2.049216718
2251	2.049039776
2252	2.048975072
2253	2.048779236
2254	2.048622128
2255	2.048510764
2256	2.048371976
2257	2.048259756
2258	2.048198618
2259	2.047970172
2260	2.047902133
2261	2.047783025
2262	2.047693322
2263	2.04766563
2264	2.047551416
2265	2.047491055
2266	2.047365423
2267	2.04731065
2268	2.047232208
2269	2.047193708
2270	2.047118515
2271	2.047054819
2272	2.046994248
2273	2.046755908
2274	2.04664486
2275	2.046459974
2276	2.046401145
2277	2.046240867
2278	2.04603226
2279	2.046000973
2280	2.045874839
2281	2.045709955
2282	2.04545716
2283	2.045408041
2284	2.045377029
2285	2.045224868
2286	2.045157491
2287	2.04510631
2288	2.044890784
2289	2.044846071
2290	2.044785547
2291	2.044646292
2292	2.044639822
2293	2.044464893
2294	2.044233424
2295	2.044170835
2296	2.044043958
2297	2.04393572
2298	2.043865942
2299	2.043641141
2300	2.04353534
2301	2.043409127
2302	2.04332394
2303	2.043270184
2304	2.043179976
2305	2.043129349
2306	2.043082231
2307	2.043032596
2308	2.042977279
2309	2.042902076
2310	2.042654732
2311	2.042335297
2312	2.042294364
2313	2.042249762
2314	2.042189181
2315	2.041883308
2316	2.041751754
2317	2.041580731
2318	2.041157428
2319	2.041105176
2320	2.040961158
2321	2.040878124
2322	2.040873585
2323	2.040838692
2324	2.040736911
2325	2.040623409
2326	2.040596292
2327	2.040355616
2328	2.04030853
2329	2.040195288
2330	2.040142475
2331	2.040089435
2332	2.039959726
2333	2.039875112
2334	2.039643831
2335	2.039559822
2336	2.039485213
2337	2.039402328
2338	2.039157498
2339	2.038991018
2340	2.038917874
2341	2.038875175
2342	2.038768047
2343	2.038637936
2344	2.038467839
2345	2.038352408
2346	2.038073877
2347	2.038028557
2348	2.037849484
2349	2.037738978
2350	2.03764799
2351	2.037531828
2352	2.0374592
2353	2.037400052
2354	2.037252292
2355	2.037186957
2356	2.037108227
2357	2.036862121
2358	2.036809986
2359	2.036793013
2360	2.036747599
2361	2.036666345
2362	2.036565151
2363	2.036405444
2364	2.036363929
2365	2.036308556
2366	2.036207234
2367	2.036057418
2368	2.035920746
2369	2.035758149
2370	2.035670248
2371	2.03557626
2372	2.035377257
2373	2.035281736
2374	2.035201491
2375	2.035138555
2376	2.035046106
2377	2.035001434
2378	2.0349698
2379	2.034820993
2380	2.034552889
2381	2.034360203
2382	2.03426964
2383	2.034255311
2384	2.034189335
2385	2.034086097
2386	2.03384123
2387	2.033795273
2388	2.033752098
2389	2.033703611
2390	2.03355146
2391	2.03348615
2392	2.033407982
2393	2.033331863
2394	2.033079516
2395	2.03281914
2396	2.032789839
2397	2.032681868
2398	2.032479352
2399	2.032418963
2400	2.03216787
2401	2.03211652
2402	2.031983664
2403	2.03190129
2404	2.031800791
2405	2.031593014
2406	2.031527572
2407	2.031359591
2408	2.031291793
2409	2.031158832
2410	2.030914631
2411	2.030615153
2412	2.03057206
2413	2.030535424
2414	2.030407847
2415	2.030248443
2416	2.030189601
2417	2.030100519
2418	2.030031587
2419	2.029989425
2420	2.029751433
2421	2.029616163
2422	2.029554146
2423	2.029528123
2424	2.029388948
2425	2.029229324
2426	2.029170033
2427	2.029048016
2428	2.028973225
2429	2.028857993
2430	2.028775842
2431	2.028511583
2432	2.028461596
2433	2.028386732
2434	2.028347737
2435	2.028306126
2436	2.028162939
2437	2.028002558
2438	2.02794287
2439	2.02789751
2440	2.027776661
2441	2.027605234
2442	2.027373322
2443	2.027323054
2444	2.027275395
2445	2.02698017
2446	2.026809556
2447	2.02674466
2448	2.026559767
2449	2.026496885
2450	2.026419573
2451	2.026298974
2452	2.026263297
2453	2.026230322
2454	2.026159764
2455	2.025920454
2456	2.025811393
2457	2.025698478
2458	2.025470363
2459	2.025434824
2460	2.025339728
2461	2.025258805
2462	2.02516575
2463	2.025086925
2464	2.024982481
2465	2.024819797
2466	2.02476701
2467	2.024640326
2468	2.024566714
2469	2.024534109
2470	2.024475621
2471	2.02413882
2472	2.024091677
2473	2.023878789
2474	2.02384008
2475	2.023710796
2476	2.023595614
2477	2.02354484
2478	2.023371847
2479	2.023358947
2480	2.023327295
2481	2.023211834
2482	2.023082324
2483	2.022949482
2484	2.02290198
2485	2.022813947
2486	2.02269503
2487	2.022600414
2488	2.022456488
2489	2.022398233
2490	2.022269784
2491	2.022142564
2492	2.022072899
2493	2.022010591
2494	2.022008709
2495	2.021839774
2496	2.021797592
2497	2.021562159
2498	2.021487983
2499	2.021317213
2500	2.021182949
2501	2.020983611
2502	2.020793601
2503	2.020691458
2504	2.020435696
2505	2.020331682
2506	2.020330977
2507	2.020208188
2508	2.020013045
2509	2.019905057
2510	2.019781217
2511	2.019778251
2512	2.019633856
2513	2.019566534
2514	2.019506969
2515	2.019506273
2516	2.019457589
2517	2.019308108
2518	2.019179403
2519	2.019112118
2520	2.019055406
2521	2.01887043
2522	2.018749958
2523	2.018612555
2524	2.018502809
2525	2.018394454
2526	2.018349816
2527	2.0182175
2528	2.01816965
2529	2.018011419
2530	2.017863753
2531	2.017770609
2532	2.017716879
2533	2.017551349
2534	2.01747889
2535	2.017444255
2536	2.017392887
2537	2.01734921
2538	2.01726631
2539	2.017223154
2540	2.01718582
2541	2.017130402
2542	2.017046958
2543	2.01690795
2544	2.016681833
2545	2.016654532
2546	2.016587485
2547	2.016510298
2548	2.016396488
2549	2.016170103
2550	2.016115138
2551	2.015961779
2552	2.015955917
2553	2.015781292
2554	2.015657066
2555	2.015595491
2556	2.015390986
2557	2.015321018
2558	2.015244654
2559	2.01503174
2560	2.014976976
2561	2.01491349
2562	2.014697516
2563	2.01458892
2564	2.014511621
2565	2.014397083
2566	2.014309876
2567	2.014165268
2568	2.014034806
2569	2.013873401
2570	2.013792552
2571	2.013736411
2572	2.013522012
2573	2.01346228
2574	2.013375567
2575	2.013225673
2576	2.013091158
2577	2.013052787
2578	2.012903637
2579	2.01287129
2580	2.012691876
2581	2.012537993
2582	2.012328381
2583	2.012245277
2584	2.012023903
2585	2.011999158
2586	2.011937864
2587	2.011776811
2588	2.011686569
2589	2.011640701
2590	2.011599892
2591	2.011485191
2592	2.011250187
2593	2.011014179
2594	2.010938009
2595	2.010858032
2596	2.010734922
2597	2.010526682
2598	2.010461953
2599	2.010365399
2600	2.010155793
2601	2.010079443
2602	2.009948716
2603	2.009941646
2604	2.009866284
2605	2.009860612
2606	2.009832236
2607	2.009832133
2608	2.009681881
2609	2.009603411
2610	2.009442055
2611	2.009308012
2612	2.009041904
2613	2.008969628
2614	2.008932733
2615	2.008792856
2616	2.008730433
2617	2.008447983
2618	2.008339348
2619	2.008220574
2620	2.008109111
2621	2.008028577
2622	2.007971844
2623	2.007817012
2624	2.007697572
2625	2.00759087
2626	2.00756944
2627	2.007499997
2628	2.007331805
2629	2.007241541
2630	2.007240941
2631	2.007037993
2632	2.006916956
2633	2.006776876
2634	2.006592016
2635	2.006494827
2636	2.00602728
2637	2.005983626
2638	2.00598183
2639	2.00580326
2640	2.005738267
2641	2.005515791
2642	2.005451
2643	2.005330585
2644	2.005109476
2645	2.005084416
2646	2.004948703
2647	2.004816547
2648	2.004645347
2649	2.004555373
2650	2.004443755
2651	2.004336802
2652	2.004228017
2653	2.004094655
2654	2.00389273
2655	2.003772492
2656	2.003694927
2657	2.003300106
2658	2.003004004
2659	2.002997054
2660	2.002821557
2661	2.002651423
2662	2.002564287
2663	2.002497068
2664	2.002394324
2665	2.002297816
2666	2.002270014
2667	2.002268668
2668	2.00216113
2669	2.002093555
2670	2.001871505
2671	2.001812935
2672	2.001757734
2673	2.001757522
2674	2.001682564
2675	2.001623618
2676	2.001565527
2677	2.001458722
2678	2.001438911
2679	2.00136001
2680	2.001213794
2681	2.001012343
2682	2.001002678
2683	2.001001056
2684	2.000889879
2685	2.000833435
2686	2.000636472
2687	2.000585984
2688	2.000527531
2689	2.000312212
2690	2.000162281
2691	2.000159209
2692	2.000067409
2693	1.999987466
2694	1.999946685
2695	1.999885806
2696	1.999779584
2697	1.999767135
2698	1.999535854
2699	1.999447251
2700	1.999230006
2701	1.999128245
2702	1.998889939
2703	1.998840786
2704	1.998790582
2705	1.998722617
2706	1.99852175
2707	1.9984532
2708	1.998371977
2709	1.998234861
2710	1.998191205
2711	1.998129329
2712	1.998106482
2713	1.997939553
2714	1.997834002
2715	1.997738797
2716	1.997452963
2717	1.997321499
2718	1.996995128
2719	1.996994438
2720	1.996942711
2721	1.996881993
2722	1.996782003
2723	1.996674191
2724	1.996627015
2725	1.996581715
2726	1.996467285
2727	1.996466476
2728	1.99634044
2729	1.996315014
2730	1.99631322
2731	1.996227113
2732	1.996122706
2733	1.996047892
2734	1.995958657
2735	1.995869502
2736	1.995742651
2737	1.995742168
2738	1.995685114
2739	1.995571934
2740	1.99547419
2741	1.995466722
2742	1.995300281
2743	1.994940887
2744	1.994936519
2745	1.994741982
2746	1.994670408
2747	1.994597278
2748	1.994456397
2749	1.994264506
2750	1.994033222
2751	1.993666888
2752	1.993576221
2753	1.993386749
2754	1.993365443
2755	1.993165596
2756	1.993105313
2757	1.992844609
2758	1.992809647
2759	1.992580074
2760	1.99243652
2761	1.992431288
2762	1.992312054
2763	1.992308387
2764	1.992194578
2765	1.992126295
2766	1.992018154
2767	1.991902724
2768	1.991620188
2769	1.991381
2770	1.99127312
2771	1.991193093
2772	1.991139163
2773	1.990821287
2774	1.990729089
2775	1.990638702
2776	1.990309829
2777	1.990203004
2778	1.990080711
2779	1.99002752
2780	1.989722628
2781	1.989439863
2782	1.989435317
2783	1.98924148
2784	1.988979284
2785	1.988972928
2786	1.988775678
2787	1.988653201
2788	1.988537765
2789	1.988535679
2790	1.988533944
2791	1.988414656
2792	1.988338374
2793	1.988139929
2794	1.988089999
2795	1.98798303
2796	1.987977463
2797	1.987876822
2798	1.987811743
2799	1.98762662
2800	1.987578554
2801	1.987528282
2802	1.987439003
2803	1.987242366
2804	1.987172578
2805	1.987171164
2806	1.987052262
2807	1.986700082
2808	1.986350021
2809	1.986238082
2810	1.9862007
2811	1.986196436
2812	1.986167612
2813	1.986089073
2814	1.98608303
2815	1.986047397
2816	1.986041196
2817	1.986026888
2818	1.985943209
2819	1.985869235
2820	1.985867015
2821	1.985830443
2822	1.985632261
2823	1.985490686
2824	1.985375229
2825	1.985141153
2826	1.984882034
2827	1.984845953
2828	1.984728439
2829	1.984657692
2830	1.984652837
2831	1.984585552
2832	1.984537556
2833	1.984434219
2834	1.98442942
2835	1.984260319
2836	1.984126944
2837	1.984090522
2838	1.983914687
2839	1.983823739
2840	1.983702171
2841	1.983335627
2842	1.983300305
2843	1.983226079
2844	1.983184199
2845	1.983149615
2846	1.983088705
2847	1.982699877
2848	1.982629093
2849	1.982565122
2850	1.982452359
2851	1.982293135
2852	1.982229566
2853	1.982177504
2854	1.982057692
2855	1.981852594
2856	1.981816731
2857	1.981746213
2858	1.981624341
2859	1.981372164
2860	1.981303503
2861	1.981169095
2862	1.980875437
2863	1.980773258
2864	1.980672825
2865	1.980586955
2866	1.980459126
2867	1.980330526
2868	1.980220951
2869	1.98016478
2870	1.98007517
2871	1.979980975
2872	1.97983326
2873	1.979677458
2874	1.979478627
2875	1.979368573
2876	1.979269946
2877	1.979145349
2878	1.979133137
2879	1.9791284
2880	1.979080393
2881	1.97888999
2882	1.978747444
2883	1.978569114
2884	1.978525133
2885	1.978472674
2886	1.978294999
2887	1.97803923
2888	1.977928043
2889	1.977862792
2890	1.97781994
2891	1.977667817
2892	1.977317596
2893	1.977273272
2894	1.97709511
2895	1.977092244
2896	1.976884805
2897	1.976784314
2898	1.976774065
2899	1.976671141
2900	1.976621633
2901	1.976526889
2902	1.976386575
2903	1.976354292
2904	1.976348872
2905	1.976316956
2906	1.9762525
2907	1.976205696
2908	1.976200002
2909	1.976123746
2910	1.975996919
2911	1.975815873
2912	1.975727183
2913	1.975531143
2914	1.975476544
2915	1.975368412
2916	1.975148645
2917	1.974989943
2918	1.974906684
2919	1.974793596
2920	1.974706943
2921	1.974636352
2922	1.974632333
2923	1.974510468
2924	1.974304325
2925	1.974256629
2926	1.974156849
2927	1.974060963
2928	1.973988225
2929	1.973940734
2930	1.973841135
2931	1.973671594
2932	1.97366663
2933	1.973604769
2934	1.973505642
2935	1.973228807
2936	1.973034655
2937	1.972989668
2938	1.972895678
2939	1.972889708
2940	1.972827141
2941	1.972726547
2942	1.972641076
2943	1.972554195
2944	1.972503726
2945	1.972397318
2946	1.972397188
2947	1.972300493
2948	1.972145278
2949	1.972024436
2950	1.971843725
2951	1.971663957
2952	1.971516942
2953	1.971446516
2954	1.97127459
2955	1.971230416
2956	1.971119752
2957	1.971019767
2958	1.971018118
2959	1.970939823
2960	1.970840926
2961	1.970768317
2962	1.970717917
2963	1.970628581
2964	1.970490265
2965	1.970404919
2966	1.970183799
2967	1.970048345
2968	1.969952905
2969	1.969924589
2970	1.969918491
2971	1.969699996
2972	1.969650112
2973	1.969645182
2974	1.96953199
2975	1.969493472
2976	1.969437523
2977	1.969367563
2978	1.969362324
2979	1.969261887
2980	1.969216544
2981	1.968960272
2982	1.968798313
2983	1.968660244
2984	1.96846358
2985	1.968291667
2986	1.968228309
2987	1.968226586
2988	1.968220746
2989	1.968078451
2990	1.967879658
2991	1.967764597
2992	1.967586927
2993	1.967582352
2994	1.967359447
2995	1.967315325
2996	1.967158452
2997	1.967084907
2998	1.967033032
2999	1.966854117
3000	1.966814783
3001	1.966674951
3002	1.96649846
3003	1.966321551
3004	1.966286163
3005	1.96623132
3006	1.96604096
3007	1.965997182
3008	1.965992361
3009	1.965830328
3010	1.965726309
3011	1.965617814
3012	1.965600984
3013	1.965525816
3014	1.965394067
3015	1.965277799
3016	1.96517518
3017	1.965065974
3018	1.965061007
3019	1.965060299
3020	1.965022701
3021	1.964962943
3022	1.96487723
3023	1.964633972
3024	1.964526854
3025	1.964422178
3026	1.964366345
3027	1.964361385
3028	1.964341362
3029	1.964031159
3030	1.964019819
3031	1.964018855
3032	1.963868336
3033	1.963829883
3034	1.963738676
3035	1.963610252
3036	1.963492187
3037	1.963296717
3038	1.963293239
3039	1.96307754
3040	1.962797589
3041	1.962686817
3042	1.962360684
3043	1.96217038
3044	1.962163042
3045	1.962039501
3046	1.961946869
3047	1.961842036
3048	1.961777191
3049	1.961708863
3050	1.961496643
3051	1.961491095
3052	1.961192989
3053	1.96107421
3054	1.961039348
3055	1.961025355
3056	1.960979826
3057	1.96091568
3058	1.960849607
3059	1.960783558
3060	1.960649301
3061	1.960571056
3062	1.960566021
3063	1.960426197
3064	1.96026093
3065	1.960154973
3066	1.960104358
3067	1.960058992
3068	1.959599782
3069	1.959562904
3070	1.959498094
3071	1.959446911
3072	1.959334758
3073	1.959197318
3074	1.959150018
3075	1.95909363
3076	1.958981396
3077	1.958951065
3078	1.958773765
3079	1.958734105
3080	1.958482591
3081	1.958441102
3082	1.95832383
3083	1.958208896
3084	1.958202112
3085	1.958088852
3086	1.958064247
3087	1.957945496
3088	1.957760618
3089	1.957592918
3090	1.957517847
3091	1.957512671
3092	1.957371872
3093	1.957151681
3094	1.957142592
3095	1.957120387
3096	1.957074869
3097	1.956852923
3098	1.956770846
3099	1.956665361
3100	1.95629768
3101	1.956280109
3102	1.956118471
3103	1.956117039
3104	1.955791001
3105	1.955556837
3106	1.955333277
3107	1.954924205
3108	1.954876904
3109	1.954687068
3110	1.954447134
3111	1.954404526
3112	1.954290828
3113	1.954111561
3114	1.954070825
3115	1.95406416
3116	1.95401764
3117	1.95393042
3118	1.953890174
3119	1.953880873
3120	1.953677094
3121	1.953521614
3122	1.953274984
3123	1.953190113
3124	1.953153452
3125	1.953026335
3126	1.952902457
3127	1.952858785
3128	1.95276082
3129	1.952623125
3130	1.952508303
3131	1.952358925
3132	1.95235368
3133	1.952264513
3134	1.952141072
3135	1.952137442
3136	1.952128664
3137	1.951781399
3138	1.95170594
3139	1.951658358
3140	1.95145283
3141	1.951127637
3142	1.951024179
3143	1.950904695
3144	1.950856239
3145	1.950646691
3146	1.950485653
3147	1.950433085
3148	1.950244962
3149	1.950016667
3150	1.949946857
3151	1.949781865
3152	1.949744671
3153	1.949553332
3154	1.94948198
3155	1.949301126
3156	1.949142209
3157	1.949016335
3158	1.948911328
3159	1.948856793
3160	1.94879104
3161	1.948731984
3162	1.948550128
3163	1.94851984
3164	1.948320312
3165	1.948132039
3166	1.947955845
3167	1.9478501
3168	1.947787106
3169	1.947485008
3170	1.947436483
3171	1.94739134
3172	1.947318351
3173	1.947225738
3174	1.947080925
3175	1.947045603
3176	1.946939326
3177	1.946689853
3178	1.946643313
3179	1.946598108
3180	1.946418308
3181	1.946383707
3182	1.946292774
3183	1.946285236
3184	1.946229421
3185	1.946201532
3186	1.946097654
3187	1.945989215
3188	1.945905631
3189	1.945832078
3190	1.945827094
3191	1.945744965
3192	1.945357073
3193	1.945351041
3194	1.945291118
3195	1.945200253
3196	1.945066236
3197	1.945003228
3198	1.945001722
3199	1.944993756
3200	1.944988687
3201	1.944869545
3202	1.944775615
3203	1.944715085
3204	1.944710822
3205	1.944456501
3206	1.944416435
3207	1.944221439
3208	1.944153719
3209	1.943918581
3210	1.943841274
3211	1.943744657
3212	1.943740457
3213	1.943470735
3214	1.943396149
3215	1.943332645
3216	1.943226524
3217	1.943079067
3218	1.943006813
